"Country or Area","Year","Value","Value Footnotes"
"Peru","1989","553.703015266704",""
"Peru","1988","556.578542687226",""
"Peru","1987","594.082294919858",""
"Peru","1986","569.606801275239",""
"Peru","1985","547.097843688523",""
"Peru","1984","554.410242112717",""
"Peru","1983","518.262079844514",""
"Peru","1982","553.777635317373",""
"Peru","1981","529.378839492999",""
"Peru","1980","502.848128574274",""
"Peru","1979","480.774968835596",""
"Peru","1978","470.799772022305",""
"Peru","1977","477.669124101639",""
"Peru","1976","449.683239622151",""
"Peru","1975","441.826766218749",""
"Peru","1974","433.362756785805",""
"Peru","1973","416.74600483442",""
"Peru","1972","412.933729643596",""
"Peru","1971","394.400807394275",""
"Philippines","2013","692.055346061699",""
"Philippines","2012","672.389092459796",""
"Philippines","2011","650.742832106752",""
"Philippines","2010","644.268136354404",""
"Philippines","2009","593.855117399871",""
"Philippines","2008","588.512711618749",""
"Philippines","2007","584.529905679851",""
"Philippines","2006","569.658049564041",""
"Philippines","2005","577.538971894493",""
"Philippines","2004","576.030268197825",""
"Philippines","2003","555.972471299684",""
"Philippines","2002","522.754476330454",""
"Philippines","2001","519.279421509384",""
"Philippines","2000","499.728950456157",""
"Philippines","1999","467.692138287591",""
"Philippines","1998","478.580300092311",""
"Philippines","1997","462.196001908749",""
"Philippines","1996","428.33317195657",""
"Philippines","1995","398.521026054391",""
"Philippines","1994","377.153421181734",""
"Philippines","1993","335.173886700154",""
"Philippines","1992","334.962632512802",""
"Philippines","1991","353.850121728977",""
"Philippines","1990","360.741881733744",""
"Philippines","1989","360.582527564296",""
"Philippines","1988","343.125305806541",""
"Philippines","1987","319.370226480321",""
"Philippines","1986","311.376002920225",""
"Philippines","1985","350.123742603383",""
"Philippines","1984","341.321011607619",""
"Philippines","1983","362.452367879941",""
"Philippines","1982","338.136799923257",""
"Philippines","1981","337.325265389364",""
"Philippines","1980","373.504920125056",""
"Philippines","1979","345.383240730926",""
"Philippines","1978","328.531813391523",""
"Philippines","1977","328.199099878574",""
"Philippines","1976","329.218289200521",""
"Philippines","1975","314.468081695543",""
"Philippines","1974","309.390104233979",""
"Philippines","1973","321.887295783369",""
"Philippines","1972","260.45868995449",""
"Philippines","1971","235.759871732302",""
"Poland","2013","3937.65058413474",""
"Poland","2012","3899.17664227808",""
"Poland","2011","3879.542093812",""
"Poland","2010","3797.09229558691",""
"Poland","2009","3590.8320811579",""
"Poland","2008","3725.74877788007",""
"Poland","2007","3661.64610383478",""
"Poland","2006","3584.96218806785",""
"Poland","2005","3437.32399818737",""
"Poland","2004","3416.11863238342",""
"Poland","2003","3324.47139177329",""
"Poland","2002","3208.39215655912",""
"Poland","2001","3260.03326284961",""
"Poland","2000","3256.18045539478",""
"Poland","1999","3171.75738369759",""
"Poland","1998","3206.59177066855",""
"Poland","1997","3206.23777802961",""
"Poland","1996","3159.0418173811",""
"Poland","1995","3060.88887477077",""
"Poland","1994","2993.17753225699",""
"Poland","1993","2977.71210039944",""
"Poland","1992","2961.39573935933",""
"Poland","1991","3088.22893823707",""
"Poland","1990","3272.30231066893",""
"Poland","1989","3537.92388077941",""
"Poland","1988","3568.53484886656",""
"Poland","1987","3519.95968997064",""
"Poland","1986","3384.36024298193",""
"Poland","1985","3260.42618539356",""
"Poland","1984","3159.80860030478",""
"Poland","1983","3044.74966072227",""
"Poland","1982","2900.12710568209",""
"Poland","1981","2884.20822802858",""
"Poland","1980","3076.41925386833",""
"Poland","1979","3009.85465036857",""
"Poland","1978","2988.07971263184",""
"Poland","1977","2871.91491263093",""
"Poland","1976","2741.24396398914",""
"Poland","1975","2593.16430869624",""
"Poland","1974","2413.20240308331",""
"Poland","1973","2264.72845442663",""
"Poland","1972","2111.74186561148",""
"Poland","1971","1955.77043329724",""
"Poland","1970","1806.83498498361",""
"Poland","1969","1701.90148179782",""
"Poland","1968","1592.74034666108",""
"Poland","1967","1484.06446275075",""
"Poland","1966","1361.54161800448",""
"Poland","1965","1251.01168868133",""
"Poland","1964","1167.04052255258",""
"Poland","1963","1092.69992185465",""
"Poland","1962","1062.1772770015",""
"Poland","1961","987.918835936457",""
"Poland","1960","904.56500137495",""
"Portugal","2013","4685.05478711273",""
"Portugal","2012","4736.35177088695",""
"Portugal","2011","4848.27933727111",""
"Portugal","2010","4959.09430535983",""
"Portugal","2009","4843.84969427758",""
"Portugal","2008","4850.83741255711",""
"Portugal","2007","4890.56018781815",""
"Portugal","2006","4827.46718204254",""
"Portugal","2005","4682.99101332625",""
"Portugal","2004","4533.53969496543",""
"Portugal","2003","4375.73221685312",""
"Portugal","2002","4271.16852794499",""
"Portugal","2001","4119.67048812079",""
"Portugal","2000","3988.96082351837",""
"Portugal","1999","3795.2292796473",""
"Portugal","1998","3545.0103521625",""
"Portugal","1997","3352.46583309073",""
"Portugal","1996","3195.86404734923",""
"Portugal","1995","3076.84604778532",""
"Portugal","1994","2870.83303099377",""
"Portugal","1993","2803.20231216773",""
"Portugal","1992","2815.87710577871",""
"Portugal","1991","2676.64367356794",""
"Portugal","1990","2541.86575911695",""
"Portugal","1989","2399.30034982509",""
"Portugal","1988","2201.78230490009",""
"Portugal","1987","2057.72045968751",""
"Portugal","1986","1974.53655205052",""
"Portugal","1985","1873.17686746286",""
"Portugal","1984","1774.26854438753",""
"Portugal","1983","1740.03162324454",""
"Portugal","1982","1644.71112175614",""
"Portugal","1981","1567.29597389681",""
"Portugal","1980","1558.52075993476",""
"Portugal","1979","1466.47462832248",""
"Portugal","1978","1343.65600397562",""
"Portugal","1977","1248.98539765802",""
"Portugal","1976","1136.9405748941",""
"Portugal","1975","1075.82693955113",""
"Portugal","1974","1080.94647641491",""
"Portugal","1973","994.775920584726",""
"Portugal","1972","911.542066849508",""
"Portugal","1971","835.285031183203",""
"Portugal","1970","763.902161079329",""
"Portugal","1969","681.114515732147",""
"Portugal","1968","614.59942398986",""
"Portugal","1967","572.425325538733",""
"Portugal","1966","543.052897831036",""
"Portugal","1965","486.853781062488",""
"Portugal","1964","459.527644981691",""
"Portugal","1963","409.839923236683",""
"Portugal","1962","379.142282314236",""
"Portugal","1961","350.194796555526",""
"Portugal","1960","320.172830106542",""
"Qatar","2013","15470.9873182543",""
"Qatar","2012","16183.0777962557",""
"Qatar","2011","15122.5152025493",""
"Qatar","2010","14940.1335475865",""
"Qatar","2009","14229.3220442309",""
"Qatar","2008","14461.1587646026",""
"Qatar","2007","15330.5257622216",""
"Qatar","2006","16051.4260740069",""
"Qatar","2005","15983.5301652241",""
"Qatar","2004","16824.2962671562",""
"Qatar","2003","16724.91076306",""
"Qatar","2002","16040.6565067435",""
"Qatar","2001","15083.4256664277",""
"Qatar","2000","14324.6390194337",""
"Qatar","1999","13998.2440860573",""
"Qatar","1998","13845.699557798",""
"Qatar","1997","12224.2352990176",""
"Qatar","1996","12079.3804604348",""
"Qatar","1995","11005.5706470214",""
"Qatar","1994","11016.2183775968",""
"Qatar","1993","10564.496464277",""
"Qatar","1992","9951.64070349706",""
"Qatar","1991","9030.86697147475",""
"Qatar","1990","9587.0113625393",""
"Qatar","1989","9489.01011095706",""
"Qatar","1988","9593.37650465069",""
"Qatar","1987","9805.65850985172",""
"Qatar","1986","10262.9504476233",""
"Qatar","1985","10062.7642688326",""
"Qatar","1984","9560.8961398944",""
"Qatar","1983","9522.23903568334",""
"Qatar","1982","10016.5198635127",""
"Qatar","1981","9933.36101558941",""
"Qatar","1980","9713.25123483003",""
"Qatar","1979","8706.7100621699",""
"Qatar","1978","6317.11610369861",""
"Qatar","1977","4978.88907166749",""
"Qatar","1976","4137.91515835151",""
"Qatar","1975","3803.25315061491",""
"Qatar","1974","2994.92815427786",""
"Qatar","1973","2955.4362434998",""
"Qatar","1972","3037.34554407603",""
"Qatar","1971","2641.59804102444",""
"Romania","2013","2494.53391823023",""
"Romania","2012","2604.24313747583",""
"Romania","2011","2639.03343377907",""
"Romania","2010","2550.8632914192",""
"Romania","2009","2390.57474297148",""
"Romania","2008","2605.8197354887",""
"Romania","2007","2529.90688781899",""
"Romania","2006","2446.28607665653",""
"Romania","2005","2365.41956412583",""
"Romania","2004","2295.57050548981",""
"Romania","2003","2237.93781553129",""
"Romania","2002","2079.79606171898",""
"Romania","2001","2066.78393292599",""
"Romania","2000","1987.66018990979",""
"Romania","1999","1935.5608124585",""
"Romania","1998","2107.44546313417",""
"Romania","1997","2250.99980145409",""
"Romania","1996","2430.3015287499",""
"Romania","1995","2328.79435838138",""
"Romania","1994","2234.73508450933",""
"Romania","1993","2272.12422814287",""
"Romania","1992","2319.57274902778",""
"Romania","1991","2521.00383654647",""
"Romania","1990","2924.5962657695",""
"Romania","1989","3412.00454651862",""
"Romania","1988","3392.62497646119",""
"Romania","1987","3275.68048531053",""
"Romania","1986","3315.72282560742",""
"Romania","1985","3129.8907289237",""
"Romania","1984","3077.86832062585",""
"Romania","1983","2971.16401542535",""
"Romania","1982","2922.09030898822",""
"Romania","1981","2946.26375558444",""
"Romania","1980","2872.09443945378",""
"Romania","1979","2694.10073693257",""
"Romania","1978","2664.74254291194",""
"Romania","1977","2550.1358331936",""
"Romania","1976","2418.74931617714",""
"Romania","1975","2214.61085248077",""
"Romania","1974","2018.98016346521",""
"Romania","1973","1906.92111287363",""
"Romania","1972","1786.72072945064",""
"Romania","1971","1632.08418983746",""
"Russian Federation","2013","6539.21120216991",""
"Russian Federation","2012","6617.13624077975",""
"Russian Federation","2011","6485.76084470892",""
"Russian Federation","2010","6409.89521772674",""
"Russian Federation","2009","6095.3805748492",""
"Russian Federation","2008","6399.68446645302",""
"Russian Federation","2007","6286.0505362386",""
"Russian Federation","2006","6098.53812310377",""
"Russian Federation","2005","5770.11233595262",""
"Russian Federation","2004","5633.8557460889",""
"Russian Federation","2003","5478.14413000497",""
"Russian Federation","2002","5304.43172337096",""
"Russian Federation","2001","5274.37772117779",""
"Russian Federation","2000","5198.41676772804",""
"Russian Federation","1999","4998.83870049879",""
"Russian Federation","1998","4848.03037287859",""
"Russian Federation","1997","4935.62170681902",""
"Russian Federation","1996","5016.44701207631",""
"Russian Federation","1995","5101.55549297868",""
"Russian Federation","1994","5190.72915543091",""
"Russian Federation","1993","5724.09103151091",""
"Russian Federation","1992","6107.4793696911",""
"Russian Federation","1991","6541.17100871999",""
"Russian Federation","1990","6673.17859358563",""
"Saudi Arabia","2013","8741.41764139268",""
"Saudi Arabia","2012","8404.51603565725",""
"Saudi Arabia","2011","7870.13869943204",""
"Saudi Arabia","2010","7784.76195297317",""
"Saudi Arabia","2009","7264.52745875507",""
"Saudi Arabia","2008","6973.380016978",""
"Saudi Arabia","2007","6703.27419740325",""
"Saudi Arabia","2006","6594.65143854873",""
"Saudi Arabia","2005","6366.68157863152",""
"Saudi Arabia","2004","6108.68841078947",""
"Saudi Arabia","2003","6250.47976300254",""
"Saudi Arabia","2002","5819.10210215218",""
"Saudi Arabia","2001","5729.66016760226",""
"Saudi Arabia","2000","5472.06928408215",""
"Saudi Arabia","1999","5442.53552838273",""
"Saudi Arabia","1998","5331.64077397944",""
"Saudi Arabia","1997","5023.86894295316",""
"Saudi Arabia","1996","4891.08058941269",""
"Saudi Arabia","1995","4873.79910648696",""
"Saudi Arabia","1994","4793.12171304927",""
"Saudi Arabia","1993","4711.37549929351",""
"Saudi Arabia","1992","4368.18688574887",""
"Saudi Arabia","1991","4093.23435493979",""
"Saudi Arabia","1990","3986.3818940775",""
"Saudi Arabia","1989","3824.17788144694",""
"Saudi Arabia","1988","3715.0963693964",""
"Saudi Arabia","1987","3607.2751690063",""
"Saudi Arabia","1986","3346.11130584097",""
"Saudi Arabia","1985","3014.75516873977",""
"Saudi Arabia","1984","2990.90530293735",""
"Saudi Arabia","1983","2673.91302167052",""
"Saudi Arabia","1982","2594.36111668046",""
"Saudi Arabia","1981","2195.71284698515",""
"Saudi Arabia","1980","1927.08160473854",""
"Saudi Arabia","1979","1580.8797109175",""
"Saudi Arabia","1978","1095.46304826935",""
"Saudi Arabia","1977","829.618014066618",""
"Saudi Arabia","1976","723.108102940614",""
"Saudi Arabia","1975","533.740402936986",""
"Saudi Arabia","1974","503.017751672456",""
"Saudi Arabia","1973","415.678360507211",""
"Saudi Arabia","1972","358.65903825477",""
"Saudi Arabia","1971","323.977306168889",""
"Senegal","2013","219.252584954927",""
"Senegal","2012","209.577457593221",""
"Senegal","2011","198.847001831174",""
"Senegal","2010","198.505941787592",""
"Senegal","2009","188.608402222161",""
"Senegal","2008","157.976035885745",""
"Senegal","2007","180.798387523819",""
"Senegal","2006","156.84337168338",""
"Senegal","2005","157.689319916223",""
"Senegal","2004","138.323861294631",""
"Senegal","2003","125.921456491513",""
"Senegal","2002","145.820902863355",""
"Senegal","2001","123.541249632588",""
"Senegal","2000","101.92100300814",""
"Senegal","1999","117.700379958038",""
"Senegal","1998","121.65860953584",""
"Senegal","1997","117.099034571389",""
"Senegal","1996","109.738442170526",""
"Senegal","1995","109.060693538762",""
"Senegal","1994","109.850744578022",""
"Senegal","1993","104.321674121193",""
"Senegal","1992","109.251513252346",""
"Senegal","1991","102.715522263912",""
"Senegal","1990","103.803451624464",""
"Senegal","1989","100.88700956903",""
"Senegal","1988","104.919759746493",""
"Senegal","1987","103.847832399238",""
"Senegal","1986","102.136336643776",""
"Senegal","1985","104.690507522184",""
"Senegal","1984","110.468225175869",""
"Senegal","1983","105.893728221272",""
"Senegal","1982","96.2932859124281",""
"Senegal","1981","106.402662267991",""
"Senegal","1980","103.256605594425",""
"Senegal","1979","102.501724185927",""
"Senegal","1978","97.7418235750632",""
"Senegal","1977","92.2424666875827",""
"Senegal","1976","87.0455373362754",""
"Senegal","1975","83.6650858046673",""
"Senegal","1974","80.3841143360136",""
"Senegal","1973","80.8582738228689",""
"Senegal","1972","75.3565725868841",""
"Senegal","1971","74.5084683243574",""
"Serbia","2013","4444.22297076603",""
"Serbia","2012","4386.5345515821",""
"Serbia","2011","4489.57085049569",""
"Serbia","2010","4358.81217362396",""
"Serbia","2009","4224.39766544863",""
"Serbia","2008","4291.84315793455",""
"Serbia","2007","4159.13722524679",""
"Serbia","2006","4040.44002019006",""
"Serbia","2005","3921.90645886198",""
"Serbia","2004","4258.25156833764",""
"Serbia","2003","4332.67906238959",""
"Serbia","2002","4480.34435168736",""
"Serbia","2001","4434.37024092839",""
"Serbia","2000","4198.71570574319",""
"Serbia","1999","3979.36396220838",""
"Serbia","1998","4302.99911003872",""
"Serbia","1997","4291.31780539488",""
"Serbia","1996","4132.5612112903",""
"Serbia","1995","3789.98648850146",""
"Serbia","1994","3411.14821260566",""
"Serbia","1993","3479.53393727513",""
"Serbia","1992","4274.54716086892",""
"Serbia","1991","4411.4804869533",""
"Serbia","1990","4628.65805431057",""
"Singapore","2013","8839.70512461008",""
"Singapore","2012","8654.40851345625",""
"Singapore","2011","8549.51146751116",""
"Singapore","2010","8571.45896218276",""
"Singapore","2009","8013.31629632288",""
"Singapore","2008","8401.04839529561",""
"Singapore","2007","8706.57906694396",""
"Singapore","2006","8719.56767957213",""
"Singapore","2005","8677.69931843361",""
"Singapore","2004","8314.32532116821",""
"Singapore","2003","8113.5873060003",""
"Singapore","2002","7756.31892144302",""
"Singapore","2001","7516.16960028149",""
"Singapore","2000","7575.43595438502",""
"Singapore","1999","7187.67137786604",""
"Singapore","1998","6965.7540856582",""
"Singapore","1997","6829.22562945893",""
"Singapore","1996","6312.68552299504",""
"Singapore","1995","6069.21934591685",""
"Singapore","1994","5842.56202311287",""
"Singapore","1993","5499.97268725153",""
"Singapore","1992","5236.63926495141",""
"Singapore","1991","5104.8090273846",""
"Singapore","1990","4983.0463530953",""
"Singapore","1989","4639.18774465599",""
"Singapore","1988","4398.98977832183",""
"Singapore","1987","4088.59916916205",""
"Singapore","1986","3693.60493426986",""
"Singapore","1985","3444.13307665289",""
"Singapore","1984","3255.59316028974",""
"Singapore","1983","3045.80910318713",""
"Singapore","1982","2814.31917130241",""
"Singapore","1981","2778.70449516056",""
"Singapore","1980","2718.37179388926",""
"Singapore","1979","2529.47346339417",""
"Singapore","1978","2368.28687967369",""
"Singapore","1977","2073.7109190212",""
"Singapore","1976","1884.62041599442",""
"Singapore","1975","1728.10041545125",""
"Singapore","1974","1634.22728495829",""
"Singapore","1973","1599.17920656635",""
"Singapore","1972","1371.02769002044",""
"Singapore","1971","1154.81092337546",""
"Slovak Republic","2013","5202.46728807607",""
"Slovak Republic","2012","5137.78901796904",""
"Slovak Republic","2011","5347.52622266219",""
"Slovak Republic","2010","5201.40489681027",""
"Slovak Republic","2009","4954.13825099705",""
"Slovak Republic","2008","5294.43509883286",""
"Slovak Republic","2007","5272.37078254061",""
"Slovak Republic","2006","5153.12148361062",""
"Slovak Republic","2005","4932.80328141323",""
"Slovak Republic","2004","5097.83555585338",""
"Slovak Republic","2003","5021.79822212264",""
"Slovak Republic","2002","5051.59838955891",""
"Slovak Republic","2001","5027.45280744067",""
"Slovak Republic","2000","4955.9078964949",""
"Slovak Republic","1999","5028.70634282304",""
"Slovak Republic","1998","4682.2975759649",""
"Slovak Republic","1997","5068.08938992895",""
"Slovak Republic","1996","5150.40772432747",""
"Slovak Republic","1995","4925.96138119384",""
"Slovak Republic","1994","4582.58196134882",""
"Slovak Republic","1993","4570.4424441417",""
"Slovak Republic","1992","4699.13757093287",""
"Slovak Republic","1991","5115.12278972276",""
"Slovak Republic","1990","5542.17090281962",""
"Slovak Republic","1989","5266.16858183809",""
"Slovak Republic","1988","5150.46291887626",""
"Slovak Republic","1987","5085.16439331858",""
"Slovak Republic","1986","4941.62505646114",""
"Slovak Republic","1985","4841.36443172184",""
"Slovak Republic","1984","4624.05918983003",""
"Slovak Republic","1983","4520.84271493298",""
"Slovak Republic","1982","4439.28002201342",""
"Slovak Republic","1981","4411.78962561589",""
"Slovak Republic","1980","4358.59565064164",""
"Slovak Republic","1979","3806.45935906108",""
"Slovak Republic","1978","3468.62299020986",""
"Slovak Republic","1977","3413.48963671322",""
"Slovak Republic","1976","3260.46083657462",""
"Slovak Republic","1975","3111.76899435653",""
"Slovak Republic","1974","3138.20535254113",""
"Slovak Republic","1973","3026.21274193705",""
"Slovak Republic","1972","2829.46911884423",""
"Slovak Republic","1971","2696.68404407817",""
"Slovenia","2013","6833.16561106006",""
"Slovenia","2012","6777.79403536625",""
"Slovenia","2011","6806.17075928359",""
"Slovenia","2010","6521.09287248796",""
"Slovenia","2009","6103.44129366088",""
"Slovenia","2008","6920.244039032",""
"Slovenia","2007","7137.82417514898",""
"Slovenia","2006","7123.53777129338",""
"Slovenia","2005","6917.8604670693",""
"Slovenia","2004","6830.70507337963",""
"Slovenia","2003","6578.0342360426",""
"Slovenia","2002","6380.95190345595",""
"Slovenia","2001","6006.34519040591",""
"Slovenia","2000","5777.99565091695",""
"Slovenia","1999","5675.61502638619",""
"Slovenia","1998","5574.7064662457",""
"Slovenia","1997","5434.66219795403",""
"Slovenia","1996","5365.50828008054",""
"Slovenia","1995","5312.90454863428",""
"Slovenia","1994","5240.16018553937",""
"Slovenia","1993","4950.93249842098",""
"Slovenia","1992","4943.1554652196",""
"Slovenia","1991","5087.45246767952",""
"Slovenia","1990","5334.90544555719",""
"South Africa","2013","4325.52009837618",""
"South Africa","2012","4405.74762838163",""
"South Africa","2011","4606.52168959388",""
"South Africa","2010","4582.42336838225",""
"South Africa","2009","4468.53058813544",""
"South Africa","2008","4710.90862393718",""
"South Africa","2007","4903.90505385407",""
"South Africa","2006","4777.87900815661",""
"South Africa","2005","4696.82050778947",""
"South Africa","2004","4653.92081614119",""
"South Africa","2003","4627.64214759422",""
"South Africa","2002","4598.85051482743",""
"South Africa","2001","4365.48972964394",""
"South Africa","2000","4680.68181818182",""
"South Africa","1999","4618.35752618875",""
"South Africa","1998","4802.90029879224",""
"South Africa","1997","5061.20024298453",""
"South Africa","1996","4969.56931290949",""
"South Africa","1995","4403.68098159509",""
"South Africa","1994","4310.87006441438",""
"South Africa","1993","4255.18674435864",""
"South Africa","1992","4212.9432170881",""
"South Africa","1991","4333.44090358118",""
"South Africa","1990","4431.47727272727",""
"South Africa","1989","4449.59574288017",""
"South Africa","1988","4428.30273675395",""
"South Africa","1987","4348.12035958616",""
"South Africa","1986","4385.68936677201",""
"South Africa","1985","4298.11919555077",""
"South Africa","1984","4211.7187205226",""
"South Africa","1983","3951.41919641782",""
"South Africa","1982","3902.78987812959",""
"South Africa","1981","3819.2998640401",""
"South Africa","1980","3644.43719176095",""
"South Africa","1979","3439.02274888493",""
"South Africa","1978","3199.9992107855",""
"South Africa","1977","3036.24313738407",""
"South Africa","1976","2950.36103633301",""
"South Africa","1975","2801.11614364283",""
"South Africa","1974","2668.97209766234",""
"South Africa","1973","2530.86882143776",""
"South Africa","1972","2405.27268635901",""
"South Africa","1971","2246.13583715303",""
"South Asia","2013","672.638155337427",""
"South Asia","2012","640.060317883426",""
"South Asia","2011","618.748611673277",""
"South Asia","2010","575.453547503883",""
"South Asia","2009","539.693704173746",""
"South Asia","2008","506.261008930652",""
"South Asia","2007","494.956314510274",""
"South Asia","2006","469.145622545135",""
"South Asia","2005","432.627562330166",""
"South Asia","2004","414.690254891394",""
"South Asia","2003","392.516010907312",""
"South Asia","2002","373.629905087926",""
"South Asia","2001","358.984564435736",""
"South Asia","2000","357.256731315474",""
"South Asia","1999","353.205102250995",""
"South Asia","1998","346.207715026299",""
"South Asia","1997","339.313840965102",""
"South Asia","1996","326.326514838279",""
"South Asia","1995","325.185757817756",""
"South Asia","1994","309.426535462032",""
"South Asia","1993","291.69126570234",""
"South Asia","1992","278.175832364969",""
"South Asia","1991","263.069101700149",""
"South Asia","1990","246.316058337288",""
"South Asia","1989","233.229086900865",""
"South Asia","1988","218.396183122959",""
"South Asia","1987","200.01254651233",""
"South Asia","1986","188.962792250084",""
"South Asia","1985","175.6582505259",""
"South Asia","1984","165.957701057101",""
"South Asia","1983","150.636313071702",""
"South Asia","1982","143.1831201959",""
"South Asia","1981","136.782619533121",""
"South Asia","1980","127.269118923254",""
"South Asia","1979","123.021212563657",""
"South Asia","1978","121.512193277552",""
"South Asia","1977","112.495600819873",""
"South Asia","1976","110.491411627404",""
"South Asia","1975","103.093022444472",""
"South Asia","1974","94.2820920402049",""
"South Asia","1973","90.8621735338942",""
"South Asia","1972","89.2422727287502",""
"South Asia","1971","87.2657166158298",""
"Spain","2013","5401.04583768634",""
"Spain","2012","5573.40118151359",""
"Spain","2011","5599.37737439498",""
"Spain","2010","5706.56306279914",""
"Spain","2009","5652.59593296768",""
"Spain","2008","6025.77275684571",""
"Spain","2007","6054.37443809592",""
"Spain","2006","6105.07584928721",""
"Spain","2005","6111.21922344445",""
"Spain","2004","5892.30741093794",""
"Spain","2003","5676.14049089491",""
"Spain","2002","5576.5462645648",""
"Spain","2001","5435.07691051436",""
"Spain","2000","5206.91143996048",""
"Spain","1999","4876.28846252297",""
"Spain","1998","4535.69925592207",""
"Spain","1997","4376.31227787957",""
"Spain","1996","4050.74336495603",""
"Spain","1995","3950.84502083517",""
"Spain","1994","3780.33146076952",""
"Spain","1993","3654.48310002194",""
"Spain","1992","3699.08731614789",""
"Spain","1991","3610.23198075536",""
"Spain","1990","3538.28728043843",""
"Spain","1989","3446.16972910516",""
"Spain","1988","3222.19461079105",""
"Spain","1987","3098.40691965638",""
"Spain","1986","3008.10027253489",""
"Spain","1985","2979.00895803221",""
"Spain","1984","2907.26600977178",""
"Spain","1983","2795.7557478827",""
"Spain","1982","2661.26871748148",""
"Spain","1981","2672.56264057159",""
"Spain","1980","2647.90478707584",""
"Spain","1979","2528.28389078469",""
"Spain","1978","2398.53510363521",""
"Spain","1977","2303.406236725",""
"Spain","1976","2268.59424648194",""
"Spain","1975","2067.47821779601",""
"Spain","1974","2036.70454553859",""
"Spain","1973","1882.92691249071",""
"Spain","1972","1708.53270779784",""
"Spain","1971","1536.45574224231",""
"Spain","1970","1415.84101817056",""
"Spain","1969","1293.58960994471",""
"Spain","1968","1154.52678082358",""
"Spain","1967","1033.0769743622",""
"Spain","1966","925.930687031773",""
"Spain","1965","822.95674083469",""
"Spain","1964","745.384373123074",""
"Spain","1963","663.93685381864",""
"Spain","1962","613.247447101646",""
"Spain","1961","550.436331400408",""
"Spain","1960","494.795600065671",""
"Sri Lanka","2013","525.87589290053",""
"Sri Lanka","2012","524.334116725421",""
"Sri Lanka","2011","505.328071040947",""
"Sri Lanka","2010","462.968485932995",""
"Sri Lanka","2009","428.456953974057",""
"Sri Lanka","2008","429.984356865318",""
"Sri Lanka","2007","424.039048200122",""
"Sri Lanka","2006","406.711065573771",""
"Sri Lanka","2005","403.654570794405",""
"Sri Lanka","2004","357.310032766422",""
"Sri Lanka","2003","328.669496410418",""
"Sri Lanka","2002","305.084745762712",""
"Sri Lanka","2001","292.599882960047",""
"Sri Lanka","2000","296.75690163495",""
"Sri Lanka","1999","264.893157781135",""
"Sri Lanka","1998","251.071913161465",""
"Sri Lanka","1997","231.676035583693",""
"Sri Lanka","1996","206.260296540362",""
"Sri Lanka","1995","217.771384308952",""
"Sri Lanka","1994","201.708351942832",""
"Sri Lanka","1993","184.56678700361",""
"Sri Lanka","1992","168.11230312714",""
"Sri Lanka","1991","159.771177626257",""
"Sri Lanka","1990","153.647968146153",""
"Sri Lanka","1989","140.549848583813",""
"Sri Lanka","1988","143.614777315736",""
"Sri Lanka","1987","139.849439990207",""
"Sri Lanka","1986","139.464030342598",""
"Sri Lanka","1985","130.945613037711",""
"Sri Lanka","1984","121.02932683052",""
"Sri Lanka","1983","118.065062911533",""
"Sri Lanka","1982","112.811340752517",""
"Sri Lanka","1981","103.387889809389",""
"Sri Lanka","1980","96.6298230148505",""
"Sri Lanka","1979","91.0724156992814",""
"Sri Lanka","1978","83.0162085976039",""
"Sri Lanka","1977","76.3161669774781",""
"Sri Lanka","1976","74.1415761463877",""
"Sri Lanka","1975","72.3177237700059",""
"Sri Lanka","1974","68.1270701595905",""
"Sri Lanka","1973","67.2981437628905",""
"Sri Lanka","1972","64.9249669543581",""
"Sri Lanka","1971","57.919621749409",""
"Sub-Saharan Africa (all income levels)","2013","488.059217660007",""
"Sub-Saharan Africa (all income levels)","2012","496.391610109741",""
"Sub-Saharan Africa (all income levels)","2011","513.567873842211",""
"Sub-Saharan Africa (all income levels)","2010","508.999113474425",""
"Sub-Saharan Africa (all income levels)","2009","493.759741074782",""
"Sub-Saharan Africa (all income levels)","2008","515.335968043414",""
"Sub-Saharan Africa (all income levels)","2007","535.010610627331",""
"Sub-Saharan Africa (all income levels)","2006","525.636358230133",""
"Sub-Saharan Africa (all income levels)","2005","527.20071554442",""
"Sub-Saharan Africa (all income levels)","2004","523.056532227604",""
"Sub-Saharan Africa (all income levels)","2003","515.179979257624",""
"Sub-Saharan Africa (all income levels)","2002","516.09678703496",""
"Sub-Saharan Africa (all income levels)","2001","495.252163420245",""
"Sub-Saharan Africa (all income levels)","2000","510.819579723615",""
"Sub-Saharan Africa (all income levels)","1999","517.09377576376",""
"Sub-Saharan Africa (all income levels)","1998","528.76453579913",""
"Sub-Saharan Africa (all income levels)","1997","557.913754188187",""
"Sub-Saharan Africa (all income levels)","1996","551.541979829128",""
"Sub-Saharan Africa (all income levels)","1995","510.900911703053",""
"Sub-Saharan Africa (all income levels)","1994","496.898395304814",""
"Sub-Saharan Africa (all income levels)","1993","503.387047088824",""
"Sub-Saharan Africa (all income levels)","1992","504.416281905435",""
"Sub-Saharan Africa (all income levels)","1991","525.050661172421",""
"Sub-Saharan Africa (all income levels)","1990","535.833016420543",""
"Sub-Saharan Africa (all income levels)","1989","545.205568842931",""
"Sub-Saharan Africa (all income levels)","1988","543.808521786224",""
"Sub-Saharan Africa (all income levels)","1987","538.241523240319",""
"Sub-Saharan Africa (all income levels)","1986","540.765447875515",""
